"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.159826151015655,0.0884575783498358,0.0203185102592772,0.310190106961362
"pensets","bostrychia",0.0236769207935003,0.0275596327971125,7.88925395791377e-05,0.0797947617463099
"pensets","live mangrove leaves",0.505965203322227,0.0783574919009615,0.372688015745056,0.631600380308903
"pensets","live spartina leaves and stems",0.310531724868617,0.0707026216344682,0.193181561323495,0.429674777345986
