"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.19275428570371,0.105533872892597,0.0150193279875167,0.361337543863804
"pensets","bostrychia",0.0285320355803657,0.0335665742195904,9.79268806862013e-05,0.097652603327121
"pensets","live mangrove leaves",0.398257172601905,0.0869583425755623,0.258064634437748,0.542319060888626
"pensets","live spartina leaves and stems",0.380456506114019,0.0773308141937906,0.252577249231484,0.505020371145539
