"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.18872208221178,0.099815980402651,0.0218205777100665,0.351570203974724
"pensets","bostrychia",0.028890477725744,0.0314226641318172,0.000302131210126547,0.092111553984524
"pensets","live mangrove leaves",0.400712449036313,0.0757787308104634,0.273544290454174,0.523724959292844
"pensets","live spartina leaves and stems",0.381674991026163,0.0678940154114272,0.264842102346691,0.490489937483756
