"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.130945535882444,0.0877584608077029,0.00708143081410838,0.284525813581293
"pensets","bostrychia",0.0289096085551876,0.0303072687110978,0.00036482728724988,0.0893383362826312
"pensets","live mangrove leaves",0.560009393777977,0.0803538129712863,0.420581243289647,0.686972288803532
"pensets","live spartina leaves and stems",0.280135461784392,0.0737055970997848,0.161281499260882,0.406138228026868
