"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.16141609154524,0.0970068509748216,0.0137506075720129,0.326908543223256
"pensets","bostrychia",0.0323488702576449,0.0328202802412599,0.00053149467766564,0.098718844161329
"pensets","live mangrove leaves",0.454602066444141,0.0813781529216137,0.31361489913412,0.578822414924561
"pensets","live spartina leaves and stems",0.351632971752974,0.0738904904960919,0.234997981241185,0.477989381364578
