"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.14137164653723,0.0859754727917391,0.010276293335163,0.287723820498482
"pensets","bostrychia",0.0245581566818555,0.026955459760912,0.00031339588156121,0.0798456997964402
"pensets","live mangrove leaves",0.561938907196028,0.0813905581994108,0.426082661904467,0.695635284059242
"pensets","live spartina leaves and stems",0.272131289584886,0.0743229524970977,0.144133796677437,0.392718284550109
