"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.150208021844054,0.0912996909901497,0.0107031660893479,0.306314510566411
"pensets","bostrychia",0.0281019545888914,0.0299072960011713,0.000595218925075259,0.0892568610799419
"pensets","live mangrove leaves",0.507596744328731,0.0819683641433252,0.366371887237187,0.636464823547972
"pensets","live spartina leaves and stems",0.314093279238323,0.0733471136642447,0.194150937824634,0.43772404001427
