"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.17071071800764,0.101956964314673,0.0077161588462979,0.337499887358685
"pensets","bostrychia",0.029034981988091,0.0327778133827709,0.000221217630059779,0.0960070301463
"pensets","live mangrove leaves",0.45003460590652,0.0849912969595261,0.301973965999729,0.582615258033213
"pensets","live spartina leaves and stems",0.350219694097748,0.0747444412067504,0.230649587619063,0.476458864003503
