"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.14485073179356,0.0857888915054372,0.0146849950458033,0.292955803627135
"pensets","bostrychia",0.0232978533342374,0.0269577196073657,0.000126383766022976,0.0781299431150759
"pensets","live mangrove leaves",0.558532105833099,0.0806700163347047,0.421529576520245,0.686200111732519
"pensets","live spartina leaves and stems",0.273319309039104,0.0740549334710612,0.151148686281475,0.398148511591472
