"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.188635389665058,0.102721265987674,0.0209216373570757,0.354622923750256
"pensets","bostrychia",0.0311627632920167,0.0346194950704924,0.000309952508477307,0.100924893575295
"pensets","live mangrove leaves",0.397326650467994,0.0828417047921431,0.253172234954191,0.527032923376827
"pensets","live spartina leaves and stems",0.382875196574931,0.0733183891734116,0.266089417057193,0.507593381815769
