"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.17326562840953,0.100279246941308,0.0146488586979676,0.338108308759017
"pensets","bostrychia",0.0275010111969879,0.0321067653098959,0.000173791562980685,0.0923923464356163
"pensets","live mangrove leaves",0.451551675330326,0.0834526096554572,0.308488194362154,0.584138753011591
"pensets","live spartina leaves and stems",0.347681685063156,0.0773238761653521,0.221832130099353,0.477403891098595
