"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.171772246826742,0.0925627675201778,0.0203197529816482,0.325972647552336
"pensets","bostrychia",0.0269433903666434,0.0288516154600935,0.000360752308871097,0.086226620133711
"pensets","live mangrove leaves",0.454652894938984,0.0778085620277425,0.324710518086528,0.581905440585336
"pensets","live spartina leaves and stems",0.34663146786763,0.0700764039481613,0.226516075445829,0.461159751153799
