"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.196401228688826,0.0989111730839122,0.019980944644267,0.353080793702728
"pensets","bostrychia",0.0267082620337162,0.0304835775426746,0.000391200507004386,0.0908971496221119
"pensets","live mangrove leaves",0.398209739656546,0.0753293368347689,0.274994721561125,0.525022210280705
"pensets","live spartina leaves and stems",0.378680769620912,0.0679860331367715,0.261884900772672,0.489919398941243
