"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.144175497832732,0.0872818108385105,0.0121444114544783,0.294170509539313
"pensets","bostrychia",0.0249058569057188,0.0284583386961076,0.000194528271188001,0.0828080294422679
"pensets","live mangrove leaves",0.555709555556197,0.0828107715905499,0.412123717565487,0.68524492525519
"pensets","live spartina leaves and stems",0.275209089705352,0.0775080724609173,0.151302687196446,0.407096576392424
