"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.186989436826669,0.104002490753632,0.0165315411382558,0.357355730223047
"pensets","bostrychia",0.0300914432039313,0.0340061936868443,0.000207619849613029,0.099850781882739
"pensets","live mangrove leaves",0.399140699606505,0.0824798408806998,0.252706530214261,0.525480913302527
"pensets","live spartina leaves and stems",0.383778420362895,0.0747936189017109,0.263813837034783,0.512373617271872
