"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.194217206062055,0.100444852206708,0.0244070790054391,0.356043787780239
"pensets","bostrychia",0.027401313288826,0.0319411577890236,0.000128608046806199,0.0940514588935965
"pensets","live mangrove leaves",0.39745553475622,0.0802041518832672,0.259715384697423,0.525198872674074
"pensets","live spartina leaves and stems",0.380925945892899,0.0717232243489481,0.262769720908702,0.50128559930427
