"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.143002649744655,0.0880077283717045,0.00929022246924494,0.29481306224473
"pensets","bostrychia",0.0248061704630548,0.0284591358135519,0.000144729436695197,0.0836137854750998
"pensets","live mangrove leaves",0.55740185081342,0.0842103552132802,0.411209150320569,0.689907570010932
"pensets","live spartina leaves and stems",0.274789328978871,0.0761284396182884,0.153032238828251,0.405207871840181
