"species_code","Source","mean_Contr","sd_Contr","p5_Contr","p95_Contr"
"pensets","CRAVIR",0.136232721466362,0.0893660977295585,0.00572025118527168,0.292562681904838
"pensets","bostrychia",0.0277691327038527,0.0307238937986396,0.000312379101781422,0.0884707722252481
"pensets","live mangrove leaves",0.559045809952894,0.0860733484597352,0.412174420181642,0.697064835060352
"pensets","live spartina leaves and stems",0.276952335876891,0.0815060124855326,0.14499420186809,0.414442163182515
